,Year,democracy_index,Incarceration_Rate_Per_100_000,Political_Rights,Civil_Liberties,bicc_gmi,cspf_sfi,gggi_ggi,gpi_conf,gpi_gpi,gpi_mil,gpi_ss,hum_satdem,hum_sti,spi_bn,spi_fob,spi_opp,spi_ospi,undp_hdi,van_part,vdem_gcrrpt,vdem_jucorrdc,wdi_homicidesf,wdi_homicidesm,wdi_inflation,wdi_lfpedubf,wdi_nersf,wdi_nersm,wdi_unempilo,wdi_unempmilo,wdi_unempmne,wdi_unempne,gd_ptsa_1.0,gd_ptsa_2.0,gd_ptsa_3.0,gd_ptsa_4.0,gd_ptsa_5.0,nelda_vcdbe_0.0,nelda_vcdbe_1.0,nelda_vcdbe_3.0,Country_Australia,Country_Austria,Country_Belgium,Country_Canada,Country_Chile,Country_Colombia,Country_Costa Rica,Country_Denmark,Country_Estonia,Country_Finland,Country_France,Country_Germany,Country_Greece,Country_Hungary,Country_Iceland,Country_Ireland,Country_Israel,Country_Italy,Country_Japan,Country_Latvia,Country_Lithuania,Country_Luxembourg,Country_Mexico,Country_Netherlands,Country_New Zealand,Country_Norway,Country_Poland,Country_Portugal,Country_Slovakia,Country_Slovenia,Country_Spain,Country_Sweden,Country_Switzerland,Country_USA,Country_United Kingdom
286,2017,9.26,217.5400945,40,58,99.2363049,2.0,0.791000009,1.018,1.234,1.198,1.423,,,87.33000183,87.84999847,86.56999969,87.25,0.935,45.26,3.603,3.925,0.543903242,0.951599076,1.850787675,18.81999969,97.71525,96.04486,4.739999771,4.289000034,4.289999962,4.739999771,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
287,2018,9.26,202.4790194,40,58,100.0153424,2.0,0.800999999,1.011,1.285,1.185,1.556,,,87.16999817,88.43000031,86.5,87.37000275,0.93599999,45.26,3.603,3.925,,,1.598297038,18.46999931,,,4.329999924,4.177999973,4.179999828,4.329999924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
288,2019,9.26,198.8088809,40,58,104.353536,,0.799000025,1.015,1.279,1.114,1.574,,,87.05999756,88.52999878,86.73000336,87.44000244,0.93699998,,3.603,3.925,1.11024302,3.65776582,1.619631902,54.22999954,,,4.110000134,3.818000078,3.819999933,4.110000134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
289,2020,9.25,168.7764213,40,57,105.098327,,0.839999974,1.008,1.284,1.197,1.549,,,86.83999634,88.30000305,86.79000092,87.30999756,0.93599999,,3.603,3.925,,,1.7145617,53.08000183,,,4.590000153,4.242000103,4.25,4.599999905,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
290,2021,9.37,151.5090227,40,59,102.9905846,,0.841,1.008,1.269,1.168,1.53,,,86.68000031,88.44999695,86.63999939,87.26000214,0.93699998,,3.776,3.925,,,3.941120608,,,,4.124000072,4.139999866,3.680000067,3.779999971,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
291,2010,9.8,72.88729608,40,60,174.528477,2.0,0.840399981,1.087,1.512,2.416,1.363,69.259987,66.806725,89.77999878,85.55000305,88.81999969,88.05000305,0.94099998,57.5,3.829,3.902,0.613889621,0.573196825,2.418906395,52.02000046,95.43126,95.17598,3.519999981,4.039999962,4.039999962,3.519999981,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
292,2011,9.8,78.0448651,40,60,169.6469119,2.0,0.840399981,1.076,1.553,2.514,1.417,,68.635025,89.68000031,85.83000183,89.06999969,88.19999695,0.94400001,57.5,3.829,3.902,2.104670101,2.381299293,1.284951588,51.95999908,95.08988,94.66102,3.210000038,3.414000034,3.420000076,3.210000038,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
293,2012,9.93,80.73231301,40,60,169.6117433,2.0,0.840300024,1.031,1.516,2.572,1.337,72.409935,66.975311,89.62999725,87.33999634,88.26999664,88.41000366,0.94599998,57.5,3.829,3.902,0.360079073,0.715914989,0.696864111,51.97000122,95.16759,93.81961,3.119999886,3.559000015,3.559999943,3.119999886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
294,2013,9.93,76.15139622,40,60,167.5459279,2.0,0.841700017,1.022,1.542,2.561,1.409,,,89.94000244,87.66999817,88.58000183,88.73000336,0.949,60.32,3.829,3.902,0.79097435,1.019234923,2.120486204,50.75,95.19423,94.82971,3.420000076,3.59100008,3.589999914,3.420000076,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
295,2014,9.93,79.85716409,40,60,167.7638593,2.0,0.837400019,1.026,1.463,2.413,1.297,74.164024,62.166954,90.33000183,88.01999664,89.11000061,89.15000153,0.95200002,60.32,3.829,3.902,0.508529009,0.618745833,2.041702867,46.00999832,95.57377,95.13349,3.480000019,3.707000017,3.710000038,3.480000019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
296,2015,9.93,78.14492126,40,60,166.5364683,2.0,0.850000024,1.033,1.465,2.407,1.298,,,90.44000244,88.37000275,89.30999756,89.37999725,0.95300001,60.32,3.829,3.902,0.542223947,0.38199023,2.171136654,46.54999924,95.91824,95.03477,4.300000191,4.56799984,4.559999943,4.300000191,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
297,2016,9.93,80.05210261,40,60,169.4941724,2.0,0.842000008,1.238,1.46,2.266,1.188,,,90.87000275,89.18000031,89.51000214,89.84999847,0.95499998,60.32,3.829,3.902,0.422314807,0.604627364,3.55,46.04000092,96.14233,95.27672,4.679999828,5.376999855,5.360000134,4.679999828,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
298,2017,9.87,78.902602,40,60,169.9393636,2.0,0.829999983,1.238,1.48,2.326,1.205,,,91.12999725,89.47000122,89.79000092,90.12999725,0.95899999,55.76,3.829,3.902,0.495249604,0.561506484,1.875100596,45.09999847,95.62558,95.59103,4.159999847,4.587999821,4.579999924,4.159999847,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
299,2018,9.87,71.36241793,40,60,175.7549676,2.0,0.834999979,1.238,1.5,2.403,1.217,,,91.11000061,90.81999969,90.41999817,90.77999878,0.96200001,55.76,3.829,3.902,0.340444204,0.593834146,2.764831345,44.24000168,,,3.799999952,4.034999847,4.03000021,3.799999952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
300,2019,9.87,66.58217219,40,60,177.3187537,,0.842000008,1.238,1.509,2.367,1.265,,,91.34999847,91.05999756,90.12999725,90.84999847,0.96100003,,3.829,3.902,0.601041229,0.441694162,2.167730033,44.97000122,,,3.690000057,3.960000038,3.950000048,3.690000057,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
301,2020,9.81,65.67111023,40,60,181.7716845,,0.848999977,1.235,1.483,2.264,1.265,,,91.18000031,90.79000092,89.61000061,90.52999878,0.95899999,,3.829,3.902,0.559438682,0.583945229,1.286584907,44.27000046,,,4.420000076,4.68599987,4.679999828,4.420000076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
302,2021,9.75,67.5733076,40,60,179.5662118,,0.845,1.235,1.465,2.184,1.266,,,91.26000214,90.86000061,90.11000061,90.73999786,0.96100003,,3.829,3.902,,,3.483880553,50.06999969,,,4.985000134,5.124000072,4.559999943,4.369999886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
303,2010,7.05,213.4135986,38,55,163.9873777,0.0,0.703700006,1.328,1.563,1.649,1.805,50.499073,39.911213,87.29000092,71.30000305,78.37999725,78.98999786,0.84100002,43.0,2.619,3.571,0.597230684,1.434059703,2.580693703,14.27000046,90.70257,88.63195,9.640000343,9.326000214,9.319999695,9.640000343,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
304,2011,7.12,214.4748405,38,55,164.0260172,0.0,0.703800023,1.368,1.561,1.589,1.765,53.194443,,87.44000244,71.73000336,79.06999969,79.41000366,0.847,39.87,2.619,3.618,0.666409579,1.567477213,4.239401496,14.27000046,90.0593,88.02281,9.630000114,9.006999969,9.010000229,9.630000114,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
305,2012,7.12,221.2480709,38,55,161.2319701,0.0,0.701499999,1.317,1.524,1.541,1.748,48.078098,32.036339,87.59999847,71.51999664,78.97000122,79.36000061,0.852,39.87,2.619,3.618,0.561353016,1.612323544,3.560371517,13.77000046,90.00423,88.32915,10.09000015,9.420999527,9.420000076,10.09000015,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
306,2013,7.12,207.6417957,38,55,168.3763818,0.0,0.703100026,1.232,1.482,1.519,1.734,50.308407,,87.66000366,71.94000244,79.34999847,79.65000153,0.86299998,39.71,2.619,3.618,0.434937964,1.187430608,0.991982606,12.88000011,91.49385,90.38196,10.32999992,9.69299984,9.68999958,10.32999992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
307,2014,7.47,205.6535747,38,55,171.2610702,0.0,0.7051,1.248,1.491,1.604,1.697,50.875164,46.583652,88.04000092,74.55999756,79.48999786,80.69000244,0.86500001,39.71,2.619,3.618,0.469611034,1.055466765,0.053821313,12.40999985,91.91535,91.14587,8.989999771,8.501000404,8.5,8.989999771,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
308,2015,7.09,188.5578936,38,55,176.9999621,0.0,0.714999974,1.214,1.499,1.598,1.788,48.911224,37.033054,88.38999939,75.23000336,79.44000244,81.01999664,0.86799997,45.3,2.772,3.618,0.57144968,1.008961312,-0.874125874,12.13000011,93.03199,92.32144,7.5,7.329999924,7.329999924,7.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
309,2016,6.83,187.3995359,38,55,173.2912203,0.0,0.726999998,1.406,1.595,1.559,1.979,50.216919,,88.58999634,77.87000275,77.54000092,81.33000183,0.87199998,40.3,2.772,3.618,0.362745098,1.026267841,-0.664767331,11.21000004,93.71875,93.18467,6.159999847,6.105999947,6.110000134,6.159999847,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
310,2017,6.67,193.2898123,37,52,173.0299721,0.0,0.727999985,1.405,1.619,1.676,2.015,,,88.61000061,77.94999695,76.40000153,80.98999786,0.875,40.3,2.772,3.618,0.480701399,1.049003292,2.075935537,11.22000027,94.23769,93.93706,4.889999866,4.872000217,4.869999886,4.889999866,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
311,2018,6.67,189.0323124,36,49,176.5147908,0.0,0.727999985,1.404,1.58,1.595,1.888,,,88.76000214,78.80000305,76.09999847,81.22000122,0.87699997,40.3,2.772,3.618,0.424742293,1.033714096,1.812951565,10.85000038,,,3.849999905,3.845999956,3.839999914,3.849999905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
312,2019,6.62,193.8296186,35,49,176.0485002,,0.736000001,1.403,1.609,1.571,1.933,,,88.77999878,78.55000305,75.90000153,81.08000183,0.88099998,,2.772,3.618,0.409684281,0.942238134,2.227478809,10.51000023,,,3.279999971,3.020999908,3.019999981,3.279999971,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
313,2020,6.85,177.873811,35,49,177.7460405,,0.713,1.403,1.513,1.527,1.933,,,88.47000122,78.45999908,75.27999878,80.73999786,0.87599999,,2.562,3.618,0.456206204,0.965215014,3.374469726,10.64999962,,,3.160000086,3.058000088,3.059999943,3.160000086,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
314,2021,6.8,188.6538526,34,48,174.1797389,,0.709,1.403,1.552,1.527,1.933,,,88.12000275,78.5,73.88999939,80.16999817,0.87599999,,2.562,3.344,,,5.055027047,11.06999969,,,3.368000031,3.302000046,3.339999914,3.359999895,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
315,2010,8.02,111.8110279,39,58,185.216103,0.0,0.717100024,1.005,1.427,1.561,1.863,39.093014,29.530422,88.51000214,74.54000092,79.83999634,80.95999908,0.829,52.0,2.624,3.279,0.755941694,1.62166987,1.402572899,54.63999939,,,10.77000046,9.760000229,9.760000229,10.77000046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
